,irs_decay_mort1,irs_decay_mort2,irs_decay_succ1,irs_decay_succ2,irs_decay_det1,irs_decay_det2
330,2.014125123,-0.008945686,-2.213217947,0.008474174,-1.239087406,-0.008945686
331,2.01435912,-0.009011609,-2.238913059,0.008526735,-1.215346647,-0.009011609
332,2.062734697,-0.008921646,-2.212018814,0.008437318,-1.24114612,-0.008921646
333,2.050299512,-0.008872274,-2.204284374,0.008281672,-1.228555755,-0.008872274
334,2.007127044,-0.008812151,-2.246105006,0.008468027,-1.246184111,-0.008812151
335,2.058825607,-0.008989614,-2.210389569,0.008781743,-1.250021554,-0.008989614
336,2.020093785,-0.009017288,-2.234225898,0.008461993,-1.228301629,-0.009017288
337,2.07983155,-0.00879338,-2.220969442,0.008511351,-1.224477498,-0.00879338
338,2.012676323,-0.009025552,-2.231862953,0.00851623,-1.21346415,-0.009025552
339,2.041846853,-0.008976078,-2.224182837,0.008361619,-1.224848661,-0.008976078
340,2.020409631,-0.008897342,-2.244931417,0.008396902,-1.254318155,-0.008897342
341,1.99386513,-0.008995095,-2.222498019,0.008510703,-1.232660748,-0.008995095
342,1.99328293,-0.008879486,-2.229143988,0.008559281,-1.20851248,-0.008879486
343,2.06486748,-0.008855909,-2.214311871,0.008456036,-1.215266322,-0.008855909
344,2.049874859,-0.008866119,-2.214317178,0.008554149,-1.256662422,-0.008866119
345,2.028927679,-0.008862292,-2.251586763,0.008459043,-1.23138428,-0.008862292
346,2.015522265,-0.009074587,-2.22539717,0.008404752,-1.22775625,-0.009074587
347,2.026135339,-0.008889345,-2.197210649,0.008568866,-1.236295341,-0.008889345
348,2.015110308,-0.008899762,-2.223346409,0.00840861,-1.256883055,-0.008899762
349,1.993002118,-0.008908581,-2.23052604,0.008450664,-1.224316142,-0.008908581
350,2.019619013,-0.009014424,-2.219927733,0.008432313,-1.233159271,-0.009014424
351,2.018907393,-0.00882245,-2.265004597,0.008524802,-1.239779495,-0.00882245
352,2.000203163,-0.008826874,-2.238926694,0.008444971,-1.230918145,-0.008826874
353,2.043033218,-0.008910835,-2.241037158,0.008308681,-1.239924206,-0.008910835
354,2.0651625,-0.009016988,-2.214470603,0.008488917,-1.238204649,-0.009016988
355,2.011131537,-0.008846839,-2.233091849,0.008440174,-1.212646689,-0.008846839
356,2.02273722,-0.00881962,-2.171074571,0.00859524,-1.240663378,-0.00881962
357,1.99916531,-0.008898124,-2.238045517,0.008497519,-1.240664926,-0.008898124
358,2.041197033,-0.00895146,-2.183443992,0.008512187,-1.225702472,-0.00895146
359,2.032827884,-0.008942917,-2.225810978,0.00860257,-1.226359296,-0.008942917
360,2.010129656,-0.008859365,-2.227686808,0.008603553,-1.214075671,-0.008859365
361,2.031001143,-0.008723525,-2.261322098,0.008499076,-1.225779046,-0.008723525
362,2.021457183,-0.008861874,-2.212335544,0.00830472,-1.244599795,-0.008861874
363,2.024600531,-0.009006958,-2.205873474,0.008416487,-1.240301828,-0.009006958
364,2.031165526,-0.008926582,-2.230962256,0.008577997,-1.234047352,-0.008926582
365,2.016997118,-0.008856292,-2.205266526,0.0086327,-1.229414995,-0.008856292
366,1.992046455,-0.008949793,-2.229067071,0.008508943,-1.260180338,-0.008949793
367,1.986639218,-0.008893761,-2.238956271,0.00830832,-1.223361979,-0.008893761
368,2.001989928,-0.008985888,-2.231413763,0.008351068,-1.244370116,-0.008985888
369,2.015051498,-0.008876655,-2.209707534,0.008504585,-1.225018453,-0.008876655
370,1.974989123,-0.008906175,-2.247773515,0.008514455,-1.241419479,-0.008906175
371,2.016878396,-0.008946747,-2.251083866,0.008364203,-1.237098195,-0.008946747
372,2.060073544,-0.008774616,-2.195984895,0.008560691,-1.228404544,-0.008774616
373,1.977445343,-0.00897577,-2.210583676,0.008387279,-1.228001352,-0.00897577
374,2.021496048,-0.008830404,-2.224004924,0.008499418,-1.227490869,-0.008830404
375,2.039901569,-0.008928812,-2.234865889,0.008629849,-1.238815627,-0.008928812
376,2.062791305,-0.009007373,-2.263382699,0.008576146,-1.227122453,-0.009007373
377,2.039558711,-0.008851285,-2.254645214,0.008409045,-1.233739232,-0.008851285
378,2.022394796,-0.00888454,-2.230989078,0.008462283,-1.242971737,-0.00888454
379,2.040265574,-0.008765536,-2.224261404,0.008524804,-1.237368703,-0.008765536
380,2.014009209,-0.008776755,-2.214440665,0.008427568,-1.242214299,-0.008776755
381,2.019403131,-0.008784886,-2.187449653,0.008446006,-1.227467712,-0.008784886
382,2.006854845,-0.008851151,-2.216496719,0.008498481,-1.221304427,-0.008851151
383,1.984658699,-0.008905399,-2.20523384,0.008498729,-1.267873905,-0.008905399
384,2.037833697,-0.008999311,-2.235878503,0.008354506,-1.225394896,-0.008999311
385,2.033381245,-0.008816688,-2.240369173,0.00841366,-1.238342384,-0.008816688
386,2.081294539,-0.008999645,-2.199011819,0.008454806,-1.218589628,-0.008999645
387,2.034858499,-0.008761762,-2.228376331,0.008492565,-1.238796141,-0.008761762
388,2.019715009,-0.008893892,-2.207348172,0.008398708,-1.223656464,-0.008893892
389,2.043972393,-0.008876763,-2.234353465,0.008488087,-1.223309113,-0.008876763
390,2.009900683,-0.008814265,-2.244978328,0.008490227,-1.237983485,-0.008814265
391,2.022492653,-0.0088461,-2.220076638,0.008427777,-1.243146259,-0.0088461
392,1.99461278,-0.008983374,-2.193181104,0.008514395,-1.243955086,-0.008983374
393,2.018537772,-0.008771549,-2.257600639,0.008441129,-1.235631697,-0.008771549
394,1.985267614,-0.008749245,-2.2330423,0.008510493,-1.222703924,-0.008749245
395,2.053767528,-0.008951586,-2.228114647,0.008343967,-1.239254949,-0.008951586
396,2.046050461,-0.00886442,-2.229444131,0.008419398,-1.231362649,-0.00886442
397,2.011314045,-0.00887463,-2.232851346,0.00838602,-1.232113087,-0.00887463
398,1.986364085,-0.008883466,-2.206809308,0.008520995,-1.214320472,-0.008883466
399,2.025392497,-0.008924775,-2.218594224,0.008632181,-1.240323118,-0.008924775
400,2.026243657,-0.008880641,-2.225582923,0.008330326,-1.242338084,-0.008880641
401,2.024867027,-0.008742778,-2.25769258,0.008465079,-1.231106801,-0.008742778
402,2.041805344,-0.008926927,-2.235003199,0.008617772,-1.220104819,-0.008926927
403,2.016008777,-0.008893541,-2.237464043,0.00848261,-1.211960599,-0.008893541
404,2.015428065,-0.00889823,-2.255298155,0.008433895,-1.266976443,-0.00889823
405,1.992431208,-0.008934154,-2.229261713,0.008620534,-1.231113634,-0.008934154
406,2.036925204,-0.008890485,-2.198369972,0.008476579,-1.258031972,-0.008890485
407,2.025098665,-0.009053296,-2.220250006,0.008472445,-1.198517201,-0.009053296
408,2.033472795,-0.008889198,-2.209228781,0.00836438,-1.22021115,-0.008889198
409,2.044956397,-0.008909962,-2.215685829,0.008403018,-1.222736445,-0.008909962
410,2.034126965,-0.008868567,-2.190975847,0.008410661,-1.249020191,-0.008868567
411,2.019803354,-0.008764603,-2.244767069,0.008478069,-1.239730084,-0.008764603
412,2.042549831,-0.008859487,-2.215852822,0.008393886,-1.23589442,-0.008859487
413,2.015146979,-0.008895298,-2.231069353,0.008312917,-1.232775787,-0.008895298
414,2.023413479,-0.00903132,-2.213640817,0.008400785,-1.2307304,-0.00903132
415,2.023474915,-0.008832077,-2.231609563,0.008412234,-1.229893189,-0.008832077
416,1.979605825,-0.008794301,-2.223578419,0.008452476,-1.24482557,-0.008794301
417,2.045297602,-0.00878807,-2.212107083,0.008506622,-1.211144721,-0.00878807
418,2.034676886,-0.00893246,-2.23295465,0.008138265,-1.241624775,-0.00893246
419,2.010932179,-0.008962877,-2.217019309,0.008323515,-1.233131153,-0.008962877
420,2.050651652,-0.008870517,-2.255143446,0.008260177,-1.230124283,-0.008870517
421,2.03654825,-0.008939602,-2.207939152,0.008410376,-1.229828837,-0.008939602
422,2.052181511,-0.008740817,-2.23369058,0.008429536,-1.224638781,-0.008740817
423,2.062372946,-0.008775038,-2.20985348,0.008417153,-1.243543229,-0.008775038
424,2.020948871,-0.008894434,-2.218961059,0.008492811,-1.223122087,-0.008894434
425,2.006115049,-0.008852132,-2.222704471,0.008436955,-1.237902702,-0.008852132
426,2.026849297,-0.009005406,-2.211696623,0.008299434,-1.233959991,-0.009005406
427,2.021494539,-0.008782414,-2.243963062,0.008551584,-1.223401565,-0.008782414
428,2.016716278,-0.009111484,-2.2145377,0.008416672,-1.260538872,-0.009111484
429,2.005002682,-0.008796922,-2.253989986,0.008363189,-1.250356739,-0.008796922
430,2.062858261,-0.008788896,-2.197416566,0.008484297,-1.233328304,-0.008788896
431,2.020006365,-0.008919677,-2.227339119,0.008470563,-1.238118202,-0.008919677
432,1.993054238,-0.008884124,-2.229617612,0.008548545,-1.209156891,-0.008884124
433,2.029928233,-0.008824643,-2.217221688,0.008596837,-1.238097649,-0.008824643
434,2.004581516,-0.008942367,-2.20930836,0.00838218,-1.243382132,-0.008942367
435,2.045121458,-0.008943175,-2.237068368,0.008357828,-1.242793468,-0.008943175
436,1.995961048,-0.008889817,-2.216419419,0.008429687,-1.220559969,-0.008889817
437,2.035828387,-0.008964323,-2.228747031,0.008439435,-1.231497526,-0.008964323
438,2.020849663,-0.00899156,-2.174006503,0.008467007,-1.233777731,-0.00899156
439,1.995417018,-0.008729055,-2.265324707,0.008461723,-1.243478255,-0.008729055
440,2.033024292,-0.008834599,-2.212220518,0.008358131,-1.222509307,-0.008834599
441,2.051134501,-0.00891045,-2.265066672,0.008425704,-1.236897816,-0.00891045
442,2.037507703,-0.008814759,-2.195280388,0.008397803,-1.224032258,-0.008814759
443,2.034597874,-0.00877337,-2.198265999,0.008540542,-1.228677173,-0.00877337
444,1.999376674,-0.008722202,-2.219030624,0.008535128,-1.23505712,-0.008722202
445,2.02909578,-0.00905316,-2.215526595,0.008436396,-1.241312242,-0.00905316
446,2.013902272,-0.008860094,-2.218728981,0.008461088,-1.232600589,-0.008860094
447,2.028251073,-0.00885854,-2.225106461,0.008568087,-1.238822831,-0.00885854
448,2.014435432,-0.008897589,-2.191826006,0.008426954,-1.247308157,-0.008897589
449,2.068094289,-0.008723589,-2.234071903,0.008399196,-1.226171613,-0.008723589
450,1.99531384,-0.008923474,-2.227251374,0.008559008,-1.236232978,-0.008923474
451,2.03459476,-0.008805539,-2.232805802,0.00842234,-1.21440777,-0.008805539
452,2.031914208,-0.008891566,-2.190694981,0.008644586,-1.249123957,-0.008891566
453,2.014208508,-0.008907948,-2.207363774,0.008425345,-1.251376938,-0.008907948
454,1.995751603,-0.008842337,-2.216180898,0.008359475,-1.246133892,-0.008842337
455,2.015585011,-0.008738545,-2.226744387,0.0084806,-1.260898775,-0.008738545
456,2.0076082,-0.008943452,-2.240379298,0.008380339,-1.231892231,-0.008943452
457,2.022903676,-0.008868067,-2.212418502,0.008500199,-1.254539739,-0.008868067
458,1.987276899,-0.008903856,-2.198479823,0.008433964,-1.227087301,-0.008903856
459,2.069073581,-0.008966871,-2.223250757,0.008496606,-1.241818685,-0.008966871
460,2.018099464,-0.008857829,-2.244931975,0.008509585,-1.242836234,-0.008857829
461,2.017055133,-0.008812715,-2.245984309,0.00832837,-1.230742646,-0.008812715
462,2.023351229,-0.009029584,-2.195340114,0.008466575,-1.239620185,-0.009029584
463,2.024149926,-0.00873277,-2.223465071,0.008580347,-1.264632003,-0.00873277
464,2.028830549,-0.008834493,-2.227041591,0.008435825,-1.225098082,-0.008834493
465,2.024225617,-0.008715977,-2.226893447,0.008466153,-1.233455597,-0.008715977
466,2.048784284,-0.008798039,-2.208131179,0.008458238,-1.228612597,-0.008798039
467,2.04112988,-0.008837209,-2.22293273,0.008568966,-1.233625877,-0.008837209
468,2.026763137,-0.008893491,-2.230324461,0.008653964,-1.20981732,-0.008893491
469,2.026289172,-0.008812774,-2.217946424,0.008534452,-1.22613708,-0.008812774
470,2.026682187,-0.008914115,-2.2021883,0.008438402,-1.223999282,-0.008914115
471,2.015681101,-0.008895812,-2.23123751,0.008463478,-1.213713462,-0.008895812
472,2.051394978,-0.0088929,-2.227741577,0.008416285,-1.214236091,-0.0088929
473,2.062889492,-0.008915873,-2.243334969,0.008568954,-1.229472815,-0.008915873
474,2.028052662,-0.008810383,-2.21638752,0.008351473,-1.250542474,-0.008810383
475,2.020711901,-0.008780618,-2.206742033,0.008450165,-1.20298934,-0.008780618
476,2.033528453,-0.009027082,-2.211701976,0.008327085,-1.238504035,-0.009027082
477,2.021264475,-0.008969029,-2.259501226,0.008448584,-1.235592473,-0.008969029
478,2.022401445,-0.008969501,-2.241503108,0.00865133,-1.237770742,-0.008969501
479,2.06282506,-0.008813289,-2.230982887,0.008599842,-1.225952469,-0.008813289
480,2.046551891,-0.008899675,-2.236839129,0.00851799,-1.232151771,-0.008899675
481,2.047901446,-0.00877193,-2.263678386,0.008508735,-1.260313026,-0.00877193
482,2.056604401,-0.008868266,-2.214443862,0.008531619,-1.23538058,-0.008868266
483,2.007974533,-0.008936523,-2.230787348,0.008488253,-1.233485427,-0.008936523
484,2.037820678,-0.008884919,-2.208206191,0.008686614,-1.236860049,-0.008884919
485,2.02032102,-0.008881224,-2.221120568,0.008490233,-1.237584066,-0.008881224
486,2.040179619,-0.00893124,-2.224002643,0.008343184,-1.203850537,-0.00893124
487,2.025510327,-0.008899831,-2.212524261,0.008400858,-1.231438202,-0.008899831
488,2.041048878,-0.008859311,-2.225423921,0.008557203,-1.228844116,-0.008859311
489,2.016075863,-0.008816193,-2.232788018,0.008506241,-1.244628405,-0.008816193
490,1.977294974,-0.009014848,-2.236714371,0.008507652,-1.231119801,-0.009014848
491,2.009054385,-0.00879222,-2.218156778,0.008544187,-1.25121208,-0.00879222
492,2.008321625,-0.009005773,-2.202174819,0.008531176,-1.231758115,-0.009005773
493,2.006232546,-0.008804717,-2.216397805,0.008435126,-1.245936372,-0.008804717
494,2.036517913,-0.008930043,-2.254577186,0.008479899,-1.245640674,-0.008930043
495,2.041426837,-0.008823461,-2.220059422,0.008457812,-1.240837645,-0.008823461
496,2.038057743,-0.008861434,-2.213399225,0.008384384,-1.245757565,-0.008861434
497,2.042961468,-0.008873556,-2.246768734,0.008434892,-1.236201912,-0.008873556
498,2.038254956,-0.008921046,-2.21284719,0.008549571,-1.222148584,-0.008921046
499,2.01249106,-0.008614951,-2.207533974,0.008600533,-1.251103033,-0.008614951
500,2.007948855,-0.00879823,-2.190665323,0.008409122,-1.241242172,-0.00879823
501,1.993960178,-0.008995238,-2.207619792,0.008525753,-1.237945967,-0.008995238
502,1.996369418,-0.008789373,-2.227055147,0.008306471,-1.242691604,-0.008789373
503,2.009369068,-0.008858732,-2.237840537,0.008599978,-1.212794085,-0.008858732
504,2.011180419,-0.008919405,-2.202349803,0.008550591,-1.234542625,-0.008919405
505,2.013994185,-0.008746373,-2.240243332,0.008527661,-1.254206742,-0.008746373
506,2.034614848,-0.008953045,-2.203689883,0.008368074,-1.238798254,-0.008953045
507,2.012710207,-0.008862436,-2.196048679,0.008509129,-1.246504091,-0.008862436
508,1.996442667,-0.008966904,-2.210371292,0.00844401,-1.229225212,-0.008966904
509,2.048946328,-0.008898218,-2.256198557,0.008295577,-1.230058913,-0.008898218
510,2.028906365,-0.009013292,-2.228661252,0.008336387,-1.213127521,-0.009013292
511,1.99269771,-0.008779626,-2.220330495,0.008403968,-1.214164868,-0.008779626
512,2.042315806,-0.008888177,-2.230304733,0.008430866,-1.217415902,-0.008888177
513,2.027771554,-0.008813967,-2.267112936,0.008611032,-1.24167527,-0.008813967
514,2.022145165,-0.008874326,-2.235780496,0.00848751,-1.217663689,-0.008874326
515,2.039653322,-0.008861616,-2.240856448,0.008501215,-1.241229186,-0.008861616
516,2.017857902,-0.009098219,-2.187843962,0.00837649,-1.248330545,-0.009098219
517,2.042089872,-0.008958093,-2.229303467,0.008231087,-1.218040816,-0.008958093
518,2.027434205,-0.008873139,-2.243123434,0.008545548,-1.25817551,-0.008873139
519,2.026825665,-0.008904301,-2.239615821,0.008501463,-1.197157658,-0.008904301
520,2.051171002,-0.008849129,-2.234466739,0.008409071,-1.23850835,-0.008849129
521,2.037439266,-0.008821529,-2.222084233,0.008512821,-1.241647857,-0.008821529
522,2.032029732,-0.0089748,-2.250774768,0.008435263,-1.238372092,-0.0089748
523,2.053024061,-0.008770499,-2.224620463,0.008589534,-1.231387376,-0.008770499
524,2.035008572,-0.008862425,-2.241411459,0.008458749,-1.210238219,-0.008862425
525,2.026550702,-0.00880921,-2.189088987,0.008516216,-1.25069211,-0.00880921
526,2.012430391,-0.008840717,-2.209918143,0.008565622,-1.215552621,-0.008840717
527,2.017950678,-0.00891396,-2.248711167,0.008495808,-1.235163462,-0.00891396
528,2.010723997,-0.008874617,-2.195964835,0.008400998,-1.246835429,-0.008874617
529,2.053563245,-0.009059179,-2.22021152,0.008649789,-1.255287636,-0.009059179
530,2.04938115,-0.008822807,-2.22918607,0.008497453,-1.216264938,-0.008822807
531,2.00379592,-0.008942239,-2.257250301,0.008574599,-1.220352899,-0.008942239
532,2.031644033,-0.008947468,-2.218185273,0.008567596,-1.218666177,-0.008947468
533,2.035073965,-0.00889665,-2.22582347,0.008322162,-1.224435088,-0.00889665
534,2.035982668,-0.009032928,-2.220754676,0.008365275,-1.226159131,-0.009032928
535,2.038359923,-0.008921094,-2.23538876,0.008507921,-1.254038328,-0.008921094
536,2.028564612,-0.008961784,-2.210435476,0.008427309,-1.233319467,-0.008961784
537,2.006160052,-0.008825493,-2.265180128,0.008566473,-1.230552388,-0.008825493
538,2.001193343,-0.008773966,-2.199868112,0.008481534,-1.225157476,-0.008773966
539,2.030266781,-0.008901517,-2.232580991,0.008574855,-1.238923427,-0.008901517
540,2.03263433,-0.008912082,-2.251988881,0.008444386,-1.230880439,-0.008912082
541,2.01509542,-0.008916225,-2.261261188,0.008577835,-1.248989615,-0.008916225
542,2.034456583,-0.008774262,-2.234302207,0.008507964,-1.224571177,-0.008774262
543,2.019340371,-0.008892084,-2.225094369,0.008448138,-1.234798642,-0.008892084
544,2.020866753,-0.008974495,-2.221063912,0.008539328,-1.234727412,-0.008974495
545,2.00618404,-0.008902131,-2.217498939,0.008448096,-1.216942048,-0.008902131
546,2.045258757,-0.00893742,-2.222235111,0.008459495,-1.222429241,-0.00893742
547,2.03542395,-0.008910601,-2.230913654,0.008461167,-1.23759454,-0.008910601
548,1.995173398,-0.00890273,-2.240801903,0.008590575,-1.237507508,-0.00890273
549,2.045069633,-0.008960133,-2.217548853,0.008513694,-1.246260287,-0.008960133
550,2.002083864,-0.008986181,-2.20934988,0.008372974,-1.23769725,-0.008986181
551,2.016348258,-0.009023708,-2.226249912,0.008490492,-1.221757295,-0.009023708
552,2.02935031,-0.008653965,-2.249480683,0.008640387,-1.218554006,-0.008653965
553,2.038715627,-0.008946912,-2.173190859,0.008425991,-1.221578025,-0.008946912
554,2.025485195,-0.008739496,-2.225641146,0.008325533,-1.229384117,-0.008739496
555,2.041036615,-0.008812101,-2.198410503,0.008580705,-1.2378417,-0.008812101
556,2.028375178,-0.009006836,-2.265280453,0.008407539,-1.229788308,-0.009006836
557,2.053743384,-0.008883816,-2.246849668,0.008439157,-1.226955921,-0.008883816
558,2.043415997,-0.008922789,-2.230351624,0.008469448,-1.220947719,-0.008922789
559,2.020412966,-0.008923013,-2.218905386,0.008540443,-1.233550134,-0.008923013
560,2.021963529,-0.008805148,-2.251687431,0.008544354,-1.241797506,-0.008805148
561,2.009981667,-0.008960371,-2.238945753,0.008542283,-1.246469644,-0.008960371
562,2.011160073,-0.008896504,-2.253287354,0.008434346,-1.225043254,-0.008896504
563,2.018907471,-0.008973578,-2.214929757,0.008464384,-1.227476928,-0.008973578
564,2.014717994,-0.008946,-2.267692312,0.008265238,-1.264497458,-0.008946
565,2.043192468,-0.008846311,-2.190139753,0.008513142,-1.231786837,-0.008846311
566,2.037019437,-0.008925217,-2.246973034,0.008373829,-1.217578755,-0.008925217
567,2.063887017,-0.008962166,-2.206271199,0.008356715,-1.229019495,-0.008962166
568,2.019213539,-0.008854154,-2.220025872,0.008455138,-1.226931994,-0.008854154
569,2.027074177,-0.008962896,-2.223100624,0.008441109,-1.252993488,-0.008962896
570,2.04049835,-0.008844648,-2.212647394,0.008444882,-1.219911912,-0.008844648
571,2.029542745,-0.008825881,-2.258735941,0.008533836,-1.244947488,-0.008825881
572,2.023388381,-0.008824996,-2.181215729,0.008514045,-1.232651063,-0.008824996
573,2.038781601,-0.008833495,-2.208229645,0.008415984,-1.245312893,-0.008833495
574,2.025539677,-0.008812974,-2.211681336,0.008487,-1.228015922,-0.008812974
575,1.997482785,-0.008943437,-2.173407689,0.00846401,-1.240305832,-0.008943437
576,2.01878236,-0.008817373,-2.203412315,0.008661171,-1.23053601,-0.008817373
577,1.98821795,-0.008917681,-2.221340881,0.00840052,-1.26270832,-0.008917681
578,2.036919829,-0.008794721,-2.233597191,0.008505731,-1.247120987,-0.008794721
579,2.037959279,-0.008829995,-2.244351683,0.008311532,-1.240224212,-0.008829995
580,2.079665195,-0.008953611,-2.198001239,0.008346577,-1.211332399,-0.008953611
581,2.012090878,-0.008820047,-2.206353714,0.0083769,-1.232889146,-0.008820047
582,2.042116946,-0.008923549,-2.267462375,0.00855576,-1.251329835,-0.008923549
583,1.99196083,-0.0087002,-2.19779834,0.008532012,-1.23779435,-0.0087002
584,2.014376486,-0.008893477,-2.234104256,0.008434921,-1.246332728,-0.008893477
585,2.031470204,-0.008836059,-2.211488867,0.008579471,-1.242928773,-0.008836059
586,2.034819772,-0.008915905,-2.198753631,0.008464441,-1.244332452,-0.008915905
587,2.049415334,-0.008844958,-2.23876849,0.008408568,-1.234611395,-0.008844958
588,2.034462695,-0.008853386,-2.232640583,0.008462864,-1.230476985,-0.008853386
589,2.020001031,-0.008977283,-2.225203225,0.008476895,-1.197324874,-0.008977283
590,2.028338165,-0.008823622,-2.231064206,0.008521658,-1.233045058,-0.008823622
591,2.004481578,-0.008984697,-2.261643629,0.00845168,-1.211087863,-0.008984697
592,2.021710885,-0.008918891,-2.19138291,0.00852366,-1.214582337,-0.008918891
593,1.99982637,-0.008977855,-2.223456913,0.00835343,-1.276276435,-0.008977855
594,2.015517533,-0.008906351,-2.250592178,0.008143181,-1.247018656,-0.008906351
595,2.028993388,-0.008896785,-2.283940485,0.008541796,-1.244220549,-0.008896785
596,1.999359186,-0.00893379,-2.247957154,0.008583523,-1.247286951,-0.00893379
597,2.034778888,-0.008837925,-2.21674017,0.008522304,-1.215939526,-0.008837925
598,2.016670583,-0.008960841,-2.20897226,0.008484603,-1.250062635,-0.008960841
599,2.013413426,-0.008967884,-2.214201544,0.008492118,-1.22065429,-0.008967884
600,2.011778172,-0.00892732,-2.206935325,0.008423101,-1.214127072,-0.00892732
601,2.039832857,-0.008917308,-2.159030309,0.008494378,-1.225901458,-0.008917308
602,2.016573022,-0.008816802,-2.198811324,0.008708514,-1.224782938,-0.008816802
603,2.003316112,-0.008930101,-2.187381334,0.008356397,-1.222245046,-0.008930101
604,2.052979684,-0.008976276,-2.234363652,0.008398543,-1.246853469,-0.008976276
605,2.018918408,-0.008887061,-2.19043332,0.008479057,-1.256088972,-0.008887061
606,2.041263806,-0.008927122,-2.199206057,0.008413928,-1.224465431,-0.008927122
607,2.002420647,-0.008907003,-2.187073489,0.008391962,-1.217089058,-0.008907003
608,2.053996594,-0.008799205,-2.194734819,0.008671579,-1.234526782,-0.008799205
609,2.014475065,-0.008919347,-2.217203673,0.00855622,-1.223748067,-0.008919347
610,2.027584535,-0.008954519,-2.210034914,0.008485797,-1.238240342,-0.008954519
611,2.009693022,-0.008736578,-2.22742657,0.008589728,-1.205941638,-0.008736578
612,2.032585976,-0.008877249,-2.246748639,0.008416173,-1.221774713,-0.008877249
613,2.051739014,-0.008886201,-2.193199713,0.00857853,-1.237898126,-0.008886201
614,2.029827886,-0.008832825,-2.217815934,0.008495238,-1.24997304,-0.008832825
615,2.013031851,-0.008922569,-2.216891683,0.008444994,-1.23415697,-0.008922569
616,2.024959852,-0.008887455,-2.213174041,0.008424233,-1.235630003,-0.008887455
617,2.002393794,-0.008790203,-2.237930615,0.008334076,-1.225160068,-0.008790203
618,2.009313659,-0.008739638,-2.281907255,0.008593975,-1.250166558,-0.008739638
619,2.023406418,-0.008955028,-2.154615898,0.008433611,-1.216610408,-0.008955028
620,2.006803076,-0.008944241,-2.257216268,0.008449415,-1.254025674,-0.008944241
621,1.983525963,-0.008775981,-2.201347958,0.008482508,-1.223506175,-0.008775981
622,2.052764509,-0.00888495,-2.206678908,0.008378572,-1.233217694,-0.00888495
623,2.024427062,-0.008940684,-2.264467495,0.008451495,-1.213761277,-0.008940684
624,2.018628107,-0.008803167,-2.203418159,0.008581305,-1.246888905,-0.008803167
625,2.010604216,-0.008725442,-2.245483123,0.008557906,-1.211941561,-0.008725442
626,2.004403692,-0.008964412,-2.238374938,0.008474564,-1.21222017,-0.008964412
627,2.060768956,-0.008836403,-2.219166776,0.008469871,-1.256506388,-0.008836403
628,2.042663205,-0.008984016,-2.202639438,0.008710661,-1.210842696,-0.008984016
629,2.02208575,-0.008913181,-2.274186534,0.008252075,-1.245079698,-0.008913181
630,2.053521064,-0.008762845,-2.236512983,0.00838475,-1.235520199,-0.008762845
631,1.994852883,-0.00887281,-2.254727503,0.008465485,-1.235524167,-0.00887281
632,2.029865504,-0.008917586,-2.240212042,0.008420911,-1.241926725,-0.008917586
633,2.032689392,-0.008834808,-2.225578073,0.008359579,-1.226535742,-0.008834808
634,1.988887811,-0.008866735,-2.221831167,0.008424661,-1.212764962,-0.008866735
635,2.00424914,-0.008977401,-2.235145671,0.008317455,-1.221486821,-0.008977401
636,2.009677654,-0.008944138,-2.272043764,0.008548422,-1.212202595,-0.008944138
637,2.028421794,-0.008905625,-2.210352048,0.008461805,-1.226637016,-0.008905625
638,2.038769012,-0.008958523,-2.224979156,0.008482673,-1.229755237,-0.008958523
639,2.00833042,-0.008778474,-2.215507001,0.008462881,-1.24584682,-0.008778474
640,2.013224283,-0.008795647,-2.222883631,0.008360538,-1.223102999,-0.008795647
641,2.064118736,-0.009015216,-2.200216834,0.008440675,-1.241442044,-0.009015216
642,2.0247591,-0.008976268,-2.221046728,0.008461343,-1.237119016,-0.008976268
643,1.999873592,-0.00879986,-2.229578409,0.008437725,-1.262848218,-0.00879986
644,1.991108262,-0.008807171,-2.18261375,0.008481008,-1.203550778,-0.008807171
645,2.017633746,-0.009050776,-2.17699127,0.008417499,-1.232016564,-0.009050776
646,2.062700286,-0.008783408,-2.199125185,0.008487623,-1.244272739,-0.008783408
647,2.054303216,-0.008760707,-2.23517606,0.008501545,-1.255844739,-0.008760707
648,2.030159589,-0.00890003,-2.265004598,0.00848603,-1.240486774,-0.00890003
649,2.008151005,-0.00908741,-2.217745138,0.008522722,-1.234026559,-0.00908741
650,2.041654475,-0.009011767,-2.222647624,0.008522132,-1.226164064,-0.009011767
651,2.01137791,-0.008813736,-2.192923578,0.008489728,-1.213663768,-0.008813736
652,2.059033754,-0.008803421,-2.180804886,0.008290651,-1.229863459,-0.008803421
653,2.026609882,-0.0087238,-2.224933777,0.00853497,-1.226629534,-0.0087238
654,2.013874326,-0.008866675,-2.23351532,0.008519903,-1.228483794,-0.008866675
655,2.029833279,-0.008866247,-2.238326989,0.008405944,-1.253980891,-0.008866247
656,1.995618988,-0.008812215,-2.199945312,0.008462572,-1.233593459,-0.008812215
657,1.992225134,-0.008884422,-2.211710064,0.008510412,-1.225595904,-0.008884422
658,2.017435803,-0.008868862,-2.206370179,0.008277096,-1.230185043,-0.008868862
659,2.028472134,-0.008840219,-2.209393315,0.008436137,-1.22958567,-0.008840219
660,2.041137253,-0.008906974,-2.219171053,0.008553875,-1.23194759,-0.008906974
661,2.015348789,-0.008884436,-2.201798412,0.008391986,-1.240481883,-0.008884436
