"","Mort1","Mort2","Succ1","Succ2","Det1","Det2"
"60",0.81120203422348,-0.00730015400520106,-1.36843483420601,0.00854893708845911,-0.492851642831806,-0.00747134226097811
"61",0.826423412516479,-0.00746314981412686,-1.33554547799204,0.00852513385400567,-0.459218172655123,-0.00720727069666733
"62",0.806480591416922,-0.00732262859411653,-1.38225843322847,0.00869057679742346,-0.441376134456102,-0.00735296012869712
"63",0.826272257270691,-0.00756576577092794,-1.38972143026557,0.0085900900328622,-0.449553357435072,-0.00736581845157383
"64",0.765863202317916,-0.0074685961214459,-1.41373917353239,0.00855022625369417,-0.446829235944904,-0.00743361577474467
"65",0.788097843397702,-0.00717520375477183,-1.41210129985781,0.0086268322801975,-0.447245750017718,-0.00728056558560698
"66",0.802254045785161,-0.00745430012029723,-1.37428984911216,0.00849235985672959,-0.448341538436746,-0.00729061860960334
"67",0.790938065963293,-0.00727733451257452,-1.34342851624485,0.00851502791269631,-0.45522209163412,-0.00758225669403111
"68",0.766854203949425,-0.00744665768933086,-1.38120897875731,0.0085765714804116,-0.480779040021381,-0.00738304089641255
"69",0.775652132083905,-0.00738407452683136,-1.37930735445499,0.0084649214427661,-0.450554989206695,-0.0073688559435258
"70",0.775756438310975,-0.00742245126271177,-1.367657015916,0.00826176010983056,-0.471075232029041,-0.00722810597695745
"71",0.811086178432048,-0.00731424874906283,-1.36991182237392,0.00854756394535908,-0.47104089331091,-0.00729538617847123
"72",0.752136634669665,-0.00751097011194927,-1.40047407402826,0.00843237649551589,-0.456047175333815,-0.00743535558592108
"73",0.786383461748502,-0.00722810597695745,-1.36510892471025,0.00853963446962237,-0.470417835212268,-0.00728635429153691
"74",0.74096359350991,-0.00731451228232817,-1.39454978661376,0.0085565212739183,-0.445427930342672,-0.00710107174597097
"75",0.761570641098598,-0.00719432666226557,-1.37459341968896,0.00854370435000302,-0.478728545209376,-0.00713137342127146
"76",0.839739769244876,-0.0075534417110318,-1.40138407539274,0.00853551375466506,-0.439523941993109,-0.00744447856835282
"77",0.830153010442252,-0.00728619639102686,-1.37182978923659,0.00842731727501091,-0.454697694398365,-0.00758361054267813
"78",0.754077581388968,-0.00733395206521326,-1.38031252836987,0.00823673709583782,-0.448278766858431,-0.00729815149760472
"79",0.804738915694814,-0.00752014305605221,-1.38712019193109,0.00845167683793726,-0.441111915051605,-0.00737907969641174
"80",0.804867354258997,-0.00744532958352659,-1.36385678467699,0.00863498948622096,-0.466056522379731,-0.00739778353963475
"81",0.795596870825066,-0.00728611896168098,-1.37118318804446,0.00857248164718327,-0.477711224552376,-0.00741845476499187
"82",0.761791125485923,-0.00756789716939697,-1.3839691835462,0.00863317960503154,-0.453910235075751,-0.00746209161198981
"83",0.784394791949977,-0.00758189004703106,-1.34339408246689,0.00850892905541254,-0.448451904850662,-0.00743924876185471
"84",0.820911866512721,-0.0076558414182284,-1.40167753529433,0.00849492400877028,-0.48823230001312,-0.00722724388812319
"85",0.79725620591959,-0.00715086063904065,-1.32876924662679,0.00851217189985731,-0.458090903396947,-0.00736858078277121
"86",0.772746465453179,-0.00735792883381233,-1.37147776574805,0.00831823171871303,-0.472482299206071,-0.0074936680034783
"87",0.775008428428069,-0.00712258122385539,-1.3719251731351,0.00845585048421772,-0.433884050478896,-0.00744568300011702
"88",0.784213802300909,-0.00737841410923235,-1.36069847882595,0.00849112595377666,-0.447689775172686,-0.00741056428130383
"89",0.830826821033068,-0.00721456545801568,-1.38420467849779,0.00877365611781937,-0.483657391504277,-0.00731479328418831
"90",0.777641111814302,-0.00752276739922485,-1.40337872400333,0.00828975548500441,-0.46749951407757,-0.0073722898987126
"91",0.792462674379369,-0.00721046598092404,-1.36239673635759,0.00864968586976336,-0.453950539800946,-0.00734692436028922
"92",0.815723486410237,-0.00758562668137402,-1.3868127198173,0.00850010674439203,-0.472633226438946,-0.00735113299201912
"93",0.777387434059772,-0.00738822089992047,-1.3675993778999,0.00856753334271179,-0.473555954493618,-0.00744972952411001
"94",0.772913417339461,-0.00745708220450125,-1.41263524298006,0.0086633190661683,-0.437715218505656,-0.00741540523111581
"95",0.754662929873585,-0.00740266019298099,-1.39512904514033,0.00839983954323112,-0.427924112431103,-0.00730359621946671
"96",0.80943337187622,-0.00746555190764087,-1.4346447635136,0.00868611813694737,-0.446633634362786,-0.00727963033291411
"97",0.789821298780973,-0.00725402294811239,-1.37485766552583,0.00831747887648381,-0.45186796732901,-0.00720712626085508
"98",0.758684224602265,-0.00758421354256268,-1.34816857644221,0.00839534490354133,-0.440347702173148,-0.0072579375930964
"99",0.772821939912247,-0.00730611437198974,-1.3722363478824,0.0084622683131577,-0.456965874621866,-0.00756497198177818
"100",0.775692814242611,-0.00710781607005848,-1.37527309204054,0.00864122995517119,-0.472107947450043,-0.00731189180851691
"101",0.778301231509331,-0.00723592908605131,-1.43671936670724,0.00884680518228132,-0.463376309478403,-0.00747989011798933
"102",0.805822508786402,-0.00756544912252638,-1.4069664741902,0.00838280304169678,-0.453524201937929,-0.00747540964338335
"103",0.80901890762582,-0.00733986911336597,-1.36937500777349,0.00855202810165946,-0.464680097470003,-0.00724522809646024
"104",0.774806559989919,-0.00740736117343229,-1.42335861509452,0.00838731501205141,-0.440424904178121,-0.0074561317697339
"105",0.754714284240537,-0.00726467183480302,-1.38443894341097,0.00857962678720956,-0.44657436649961,-0.00735622163219146
"106",0.830509546503169,-0.0072348776465364,-1.36064138692764,0.00863119834918538,-0.47749899959439,-0.00727722782566572
"107",0.823553959326261,-0.00752462088815454,-1.34750552616624,0.00864628819959728,-0.438102410029298,-0.00740055108563848
"108",0.822519701708885,-0.0075180436222163,-1.4146678955048,0.00846807162786252,-0.454793320575835,-0.00710757295283738
"109",0.810978673592067,-0.00740458583403151,-1.39224770512942,0.00828543218577012,-0.460286767842188,-0.00751097011194927
"110",0.733940807079081,-0.00736593576657511,-1.3688916533005,0.00844203324984427,-0.450836637597925,-0.00747968009321318
"111",0.830081997112899,-0.00722226683618221,-1.41220820179423,0.00860335465241243,-0.424836337670284,-0.00732000181244836
"112",0.7859554431974,-0.00737114632080765,-1.41610523623406,0.00849374961198212,-0.452876105973241,-0.00733014831194131
"113",0.75054860885171,-0.00735545330414601,-1.40831351846466,0.00860235061755092,-0.485843789842978,-0.00729948207744497
"114",0.767017478726803,-0.00723471562172687,-1.38890438671923,0.0084868938395581,-0.440855020758626,-0.00732894399875064
"115",0.775942849722686,-0.00734480852162999,-1.41278091718032,0.00863434113203624,-0.463642654628615,-0.00740888990516474
"116",0.775340671102545,-0.0074012335101629,-1.35171635557147,0.0085143862873216,-0.443489288716431,-0.00733621257829585
"117",0.812361733136329,-0.00734090591158301,-1.37962051269151,0.00848706111734197,-0.453309887386142,-0.00720724294178271
"118",0.785262300970616,-0.00735872941596175,-1.33856794300284,0.00838385842137308,-0.482206143135445,-0.00740766089942255
"119",0.793401874117412,-0.00739976060775875,-1.43230205705065,0.00837773594340214,-0.467513108322738,-0.00736990063212213
"120",0.817417894734335,-0.00742104260177501,-1.39277014429331,0.00863138956718676,-0.458869991420786,-0.00737130019239242
"121",0.79103985205062,-0.0074878609053866,-1.38381129771419,0.00866194454946785,-0.443840328668637,-0.00745569116088535
"122",0.796572711152987,-0.00749804948575428,-1.40216928434877,0.00854256358738968,-0.456519282432251,-0.00741362583070297
"123",0.783020289517262,-0.0072302404437261,-1.37518130455061,0.00848671090097179,-0.477169730520753,-0.0073047108484011
"124",0.799225126779426,-0.00734708025955977,-1.34966330196309,0.00836612889066005,-0.461231357770144,-0.00753171923492958
"125",0.774000560413897,-0.00719329525957172,-1.38381030990067,0.00836564878212508,-0.45244079287546,-0.00737707759324703
"126",0.779594951170932,-0.00730153515970789,-1.41525245690664,0.00856697505069778,-0.454242645533442,-0.00748158226284441
"127",0.799705524847823,-0.00739415860511088,-1.34821807146838,0.00864322714653572,-0.476253474107569,-0.00749320059572977
"128",0.808294431470487,-0.00737905881092183,-1.38906551894476,0.00833564569009443,-0.453419150377244,-0.00734451113118293
"129",0.806335879958064,-0.00724590394517347,-1.36308200323356,0.00853554062708813,-0.481016145987647,-0.00746740747397495
"130",0.781011790028221,-0.00735713519992094,-1.36159831435485,0.00847478530239771,-0.437521450422986,-0.00729376023641242
"131",0.808491789153579,-0.0074429486166195,-1.36405267240239,0.00844669706866196,-0.465076669758092,-0.00747895889339298
"132",0.824270045135934,-0.00714998594069586,-1.34600026997649,0.00839868419098906,-0.439695559483238,-0.00737087023401227
"133",0.761591353597892,-0.00720356995817209,-1.40984271613251,0.0083540783003454,-0.442831493984935,-0.00737514511166559
"134",0.82373656524783,-0.00712113276417849,-1.37779582956159,0.00812574983383249,-0.458974177536824,-0.00716150568065119
"135",0.7901225298321,-0.00737027848889831,-1.41027593513293,0.00841803603635252,-0.467128601260232,-0.00735908008231641
"136",0.822271151970145,-0.00720712626085508,-1.40333600919673,0.00871752743808962,-0.443586207324817,-0.00736616198098451
"137",0.825169839633966,-0.00766225745165854,-1.36347524577405,0.00860971262035135,-0.449779144571524,-0.00724697151355964
"138",0.750587496207784,-0.00754002108253652,-1.36418600344976,0.00833058593684519,-0.48531463612982,-0.00738388285545517
"139",0.791999608482087,-0.00754738624345744,-1.39506799614037,0.00840560272092827,-0.468978167986649,-0.00701721167562831
"140",0.797218794206912,-0.00736561057585255,-1.40744637460779,0.00844575590980699,-0.442179985572338,-0.00741512451294941
"141",0.797216941745358,-0.00744918321067868,-1.40465279059515,0.00844090169849097,-0.473967264124935,-0.00744748635685726
"142",0.788246586024231,-0.00733862089651923,-1.34792007502811,0.00843876280504781,-0.440888374373615,-0.00716893592172974
"143",0.828003189855907,-0.00717427292147358,-1.39276261899593,0.00841983787306325,-0.422180848840351,-0.00731541726291529
"144",0.828399696569487,-0.00749725945530607,-1.36145346105811,0.00877932212672349,-0.458362776310479,-0.00734129148828937
"145",0.768893854127125,-0.00749419037102361,-1.3638628316629,0.00848717239951201,-0.459214952802608,-0.00733056361487618
"146",0.782098087586356,-0.00748529349992069,-1.366828262738,0.00848465870486792,-0.447773290228077,-0.00734864128579231
"147",0.807003191136232,-0.0073771936563363,-1.37516045872314,0.00870613422547343,-0.447881055960792,-0.00745440986728255
"148",0.751201896084681,-0.00741381906784736,-1.37539756899984,0.00854348930017886,-0.473376666183723,-0.00758721232421939
"149",0.771243065306233,-0.00744930668841891,-1.41077480846562,0.00850753343593392,-0.504107045360718,-0.00741173147492331
"150",0.812253806990895,-0.00719630283234882,-1.36861846639439,0.00850795955495328,-0.4569765228811,-0.00724782390541788
"151",0.7964653397408,-0.00716134565239801,-1.42878631062323,0.00862037363978892,-0.456078777564162,-0.0073521422997217
"152",0.776132519293505,-0.00738243343046792,-1.35010916605371,0.00828480710946557,-0.483754124791873,-0.00738407752978741
"153",0.793237043129167,-0.00737681946435912,-1.40321401723431,0.00836469846527424,-0.471128146290613,-0.00752276739922485
"154",0.784176340194379,-0.00744447856835282,-1.35418638055276,0.00865848508686441,-0.475439976820161,-0.00722828379193798
"155",0.791152724152973,-0.00738602522812724,-1.41229752401294,0.00845198931638981,-0.442522158761893,-0.00730250403455423
"156",0.814529249424369,-0.00753361715374198,-1.3452783168069,0.00855792582129882,-0.468433494121226,-0.00741899735150304
"157",0.784481947937029,-0.00750094498753934,-1.41248240122631,0.00837780554746601,-0.474201286918459,-0.00722220036396155
"158",0.797141190145491,-0.00730934803708906,-1.36718419884756,0.0086168125476606,-0.459521977939631,-0.00752731204770531
"159",0.787543313499973,-0.00750671355132516,-1.40198725713925,0.00867884530453258,-0.459476176192529,-0.00740685968324097
"160",0.8124867073729,-0.00724751500332913,-1.37144290270094,0.00860144705951526,-0.430832032933884,-0.00746894913904907
"161",0.82981590636632,-0.00742960720431123,-1.37639595449788,0.00855248845618904,-0.459611425421507,-0.00743300830472089
"162",0.799827168630033,-0.0073958582579491,-1.41228005915744,0.00861198458431371,-0.448514918619091,-0.00756393662482417
"163",0.771059188445441,-0.00735296012869712,-1.3851794669598,0.00857070158864984,-0.467359282081374,-0.0073310613202795
"164",0.799269905908624,-0.00735766187108362,-1.40586618615023,0.00856710752693094,-0.471751018553585,-0.00746113849257784
"165",0.818671648679236,-0.00724358366744125,-1.44370878751212,0.008548433635602,-0.443532670891282,-0.00733709516789176
"166",0.817738181986239,-0.00742447839587621,-1.40167217623595,0.00854556186990776,-0.444077006407133,-0.00729360189293299
"167",0.769150323018452,-0.00753986384963715,-1.4208216256591,0.00859164070180655,-0.452676882145664,-0.00738693203725211
"168",0.779330209026776,-0.00737217448485871,-1.38878210435737,0.00828689927783661,-0.464234429766101,-0.0073610070218375
"169",0.811013559485245,-0.00740298101688933,-1.37298899481992,0.00853648942477578,-0.447929850629336,-0.00724582808565221
"170",0.805253910789876,-0.00734724870193238,-1.36895075195563,0.00857277957476624,-0.456249659605039,-0.00740229028264477
"171",0.774686128114293,-0.00735094219373913,-1.40817851475369,0.00847625067573658,-0.490131363791153,-0.00748007699148511
"172",0.805109840000735,-0.00728318439148548,-1.40504911203361,0.00854866475815626,-0.454501742393465,-0.00728922644411441
"173",0.776953707838714,-0.0073314460035522,-1.41324823786132,0.00867786216868244,-0.452036998488094,-0.00756984306224791
"174",0.744253442555291,-0.0074925970699586,-1.38374754810593,0.00862267476026381,-0.45651051771294,-0.00738139901716764
"175",0.832751629075098,-0.00746983885324988,-1.34576991913153,0.00855788299540066,-0.446992085379033,-0.0072363105934066
"176",0.830000976283878,-0.00733401848501867,-1.34579499061063,0.00871222719589601,-0.438537466176402,-0.00728308605220037
"177",0.778757792084261,-0.0071549564498093,-1.40266940394328,0.0085705051637354,-0.432143038934789,-0.00755073128282953
"178",0.811057164238894,-0.00732613194589949,-1.36424837114442,0.00860323556901304,-0.46254932661383,-0.00740874442243721
"179",0.779992117805441,-0.00739187174629758,-1.32305568158195,0.00825310141873005,-0.452383735596974,-0.00746105077234013
"180",0.801448828774436,-0.00726758546288814,-1.38699036183264,0.00878720252871317,-0.455142743129589,-0.00743998698177758
"181",0.81842818000706,-0.00743218139915728,-1.37042884166055,0.00879863240079685,-0.44357557604061,-0.00731377842038037
"182",0.804289293624927,-0.00728819694689764,-1.38206459639797,0.00825870858228312,-0.442751498483977,-0.00722090594815978
"183",0.783082340602569,-0.00750729768242321,-1.37060364257496,0.00856305173930964,-0.474522248608879,-0.00751857914868147
"184",0.813047245162158,-0.00730693071614888,-1.37076536185821,0.0083404049850842,-0.472603134162797,-0.00728568620031479
"185",0.794539556436792,-0.00751693141920832,-1.40398419382856,0.00849660787761024,-0.48418820614208,-0.0074685961214459
"186",0.817805735447503,-0.00735467712847105,-1.34123612265597,0.00852555274694725,-0.443979923249263,-0.00737340016288909
"187",0.813907396691517,-0.00748470349496317,-1.36275895237172,0.00875951337439443,-0.477955489341795,-0.007471101701605
"188",0.814595044212563,-0.007499310559529,-1.35566301933195,0.0085250839372988,-0.458219138704559,-0.00740713762783784
"189",0.807779448709455,-0.00724649415979158,-1.39392726380158,0.00835858510015558,-0.473558904373335,-0.00754967316132395
"190",0.809648687508596,-0.00728933115375317,-1.41468058215945,0.00858669847888027,-0.466110634954715,-0.0072471652260862
"191",0.777815975167919,-0.00741547305316846,-1.38939270583913,0.00843587995931825,-0.441335111875224,-0.00732261168777551
"192",0.75614772614498,-0.00746031446686092,-1.35558370907535,0.00834291792772739,-0.453825798858147,-0.00747513264858813
"193",0.805239764355496,-0.00737161104856297,-1.40688873661443,0.00872550835907417,-0.473283155747277,-0.00727819149747495
"194",0.771842122343683,-0.00718540164551503,-1.37536400133194,0.00850240115671323,-0.445484122147554,-0.00749843977584745
"195",0.776293326650479,-0.00739756927390135,-1.40495241062631,0.00846254456157004,-0.453221980631373,-0.00733381432291946
"196",0.797727120399682,-0.00733736736426912,-1.36048468928556,0.00840644320323892,-0.488949211331941,-0.00743427127192784
"197",0.800160499839514,-0.00747560152295998,-1.39341013356182,0.0086099392077159,-0.43004580178534,-0.00747970247076286
"198",0.785056440640113,-0.00741986203077931,-1.37202312217166,0.00861126982484077,-0.459892447359108,-0.00710083742849485
"199",0.760236603986371,-0.00750598280534927,-1.37411183297834,0.00854204051944444,-0.453516393030972,-0.00747429882943109
"200",0.754316928249753,-0.00739235906907568,-1.34503747367359,0.00845902607329849,-0.433127060506073,-0.00714998594069586
"201",0.804500604122492,-0.00750369731113271,-1.3684231069738,0.00854737147148366,-0.460568514770757,-0.00743125575329478
"202",0.817671337128412,-0.00731105441512988,-1.35915617042509,0.00845381529315536,-0.458375691166793,-0.00747912533917899
"203",0.813097499452281,-0.00743746634294135,-1.38468166365874,0.00848074001580102,-0.44318028332153,-0.00737050485231194
"204",0.802207526406728,-0.00750937918875562,-1.42186192564895,0.00845244566590485,-0.472279950208314,-0.00740405916766446
"205",0.79826272821227,-0.00736175443678146,-1.39596781998365,0.00842059345453602,-0.437191771879226,-0.007166630232681
"206",0.781937765377848,-0.00741663370856148,-1.36890411396507,0.00854546648306483,-0.454293693553118,-0.00747635170080727
"207",0.791393139502186,-0.00752093379636712,-1.37831943156294,0.00872219416626413,-0.459861316554812,-0.00721386280470351
"208",0.79225031778078,-0.00731348227274963,-1.44721205157751,0.00842325728034736,-0.44910431824491,-0.00726174498812911
"209",0.77395707362027,-0.00740784876741342,-1.39505884866193,0.00849996963393346,-0.448905627803759,-0.00733253615632814
"210",0.759638831961839,-0.00734426695371676,-1.34061228169255,0.00878436127358598,-0.467264029394914,-0.00735931996449774
"211",0.754254705821637,-0.00727722967873758,-1.41165223421,0.0087625764592063,-0.453315735629015,-0.00728841587815376
"212",0.802807324103205,-0.00720644382474635,-1.41686254867845,0.00840979493049982,-0.459545580874817,-0.0075193382174561
"213",0.76181363681531,-0.00736906116138361,-1.3598322025389,0.00864624703108658,-0.442300074518537,-0.00735221851459084
"214",0.764293063074126,-0.00741477535651535,-1.36022229793985,0.00855480997677532,-0.45271815805176,-0.00741477535651535
"215",0.820655820506278,-0.00733073123778938,-1.35320312368096,0.00860257766491173,-0.471301911774024,-0.00756246889650311
"216",0.817898107099946,-0.00748007699148511,-1.37282644616792,0.00855606138939943,-0.441459506779904,-0.00735441532106291
"217",0.771983616131171,-0.00728872094302398,-1.40064387169893,0.00827964512019828,-0.44861731671499,-0.00746280093549342
"218",0.773455309499743,-0.00755463364869194,-1.38206868273346,0.00846866294211525,-0.459978277702314,-0.00720945855175544
"219",0.766223179309163,-0.00733071863789411,-1.3666505778943,0.00864777513153077,-0.461125872729966,-0.00746673376625546
"220",0.770720414249282,-0.0074280902380433,-1.38531438598336,0.00873694531411992,-0.4545393302833,-0.00712716344082528
"221",0.828507195533962,-0.00724776050822478,-1.38179395650659,0.00859928576945673,-0.461278436508943,-0.00717661191945031
"222",0.789259445385555,-0.00745592289306727,-1.41401130153145,0.00864699099956862,-0.485227266379232,-0.00739842768949857
"223",0.812044310116267,-0.00746740747397495,-1.34552884922455,0.00869323555139254,-0.461186637461192,-0.00733019848167751
"224",0.781474616825424,-0.00749958285054292,-1.30181553437294,0.00839014525714404,-0.478027534672747,-0.00721877421879646
"225",0.84049041914847,-0.00727340957083567,-1.42209176288038,0.00845401801838679,-0.448014991386301,-0.00739981903426693
"226",0.86032385014885,-0.00733157554459164,-1.43981293118083,0.00867128988489726,-0.465600670315684,-0.00737600412691264
"227",0.747399665079153,-0.00730463549067914,-1.39397720263104,0.00849114606343521,-0.465929862194805,-0.00730015400520106
"228",0.792913874183813,-0.00733473940015195,-1.35158893821953,0.00874059646884675,-0.468219795540437,-0.00734582355069825
"229",0.805936098760991,-0.00723399949158071,-1.36035642121638,0.00857345878455809,-0.489762000703316,-0.00740468373603962
"230",0.761861692970136,-0.00758225669403111,-1.41010281057498,0.00845474686360965,-0.482618670502768,-0.00737851855535842
"231",0.762547760298443,-0.00756881828544371,-1.34019013736489,0.00845666739836526,-0.464365560185168,-0.0073556192763606
"232",0.770132839475519,-0.00725839428640737,-1.37079662249148,0.00860260114617334,-0.458036760447073,-0.00743491029382264
"233",0.809435339050435,-0.00745935450226639,-1.34640827255405,0.00863772267846455,-0.428636256088137,-0.00719479941247379
"234",0.815564194128297,-0.0075046519801961,-1.39330735861609,0.00892823953189817,-0.442852724833188,-0.00753516407466919
"235",0.807923938049338,-0.00740786826582448,-1.40329384395504,0.00875039985933918,-0.449537701585365,-0.00751105152912916
"236",0.783185535865722,-0.00740766089942255,-1.39583764689742,0.00870958486115275,-0.47369313612342,-0.00723763394552775
"237",0.799016517135599,-0.0075857387669155,-1.39517754063617,0.00861798112204043,-0.445700142381532,-0.0074001799795488
"238",0.796660348738441,-0.00740117807972525,-1.38542180568768,0.00826245729943067,-0.457056967201871,-0.00724454329135714
"239",0.787620319296991,-0.00722950230269302,-1.35836370720675,0.00862220070093642,-0.45336535321198,-0.00743402355848091
"240",0.785266982311097,-0.00739315226098095,-1.40232530127457,0.00873820816085319,-0.457122036991823,-0.00744440125548056
