1950	0.178763752544382
1951	0.182105588621782
1952	0.185583125059047
1953	0.189179184595433
1954	0.192884319737531
1955	0.196703683663566
1956	0.200653594771242
1957	0.204762395540783
1958	0.209067017082786
1959	0.213612979138217
1960	0.218437212817672
1961	0.223564625149227
1962	0.228990062954661
1963	0.234680889438561
1964	0.240582996229591
1965	0.24666374653234
1966	0.252851854714729
1967	0.259158485996238
1968	0.265713328695473
1969	0.272696744050226
1970	0.280205783583692
1971	0.288404490135958
1972	0.297171764018792
1973	0.305988851957778
1974	0.314142897632115
1975	0.321177844769095
1976	0.32685836489655
1977	0.331488495529618
1978	0.335818882962734
1979	0.340906787594582
1980	0.347520032980341
1981	0.355934314154922
1982	0.365948657167641
1983	0.377282213805364
1984	0.389454020767308
1985	0.402111944208257
1986	0.415165803509314
1987	0.428739274947824
1988	0.442931127773054
1989	0.457907122551167
1990	0.473758298764096
1991	0.490533611604957
1992	0.508104231618184
1993	0.526172133329898
1994	0.544337086564806
1995	0.562319960835845
1996	0.579986773509228
1997	0.597432858382074
1998	0.614884096433142
1999	0.63268317401424
2000	0.651077443680056
2001	0.67013561447356
2002	0.689773517817114
2003	0.709903549680932
2004	0.730380562211744
2005	0.751099774119021
2006	0.772038854963799
2007	0.793240747897933
2008	0.814743242895055
2009	0.836603883778654
2010	0.858863037111472
2011	0.881519844030472
2012	0.904554550685802
2013	0.927941391186347
2014	0.951663188271366
2015	0.975685587419374
2016	1
2017	1.0245892487525
2018	1.04941897915539
2019	1.07448060257831
2020	1.09973117586938
2021	1.12516211039825
2022	1.15073905164343
2023	1.17644482234418
2024	1.20223647934864
2025	1.22807966813532
2026	1.25396580007386
2027	1.27986910927314
2028	1.3057810071028
2029	1.33168431630208
2030	1.35758762550136
2031	1.38345658017916
2032	1.4092825917051
2033	1.43505707144882
2034	1.46076284214956
2035	1.48639131517697
2036	1.51193390190066
2037	1.53737342505991
2038	1.56268411876358
2039	1.58784021712058
2040	1.61282454287015
2041	1.63761133012119
2042	1.66219199024332
2043	1.6865493459758
2044	1.71066622005789
2045	1.73454261248959
2046	1.75815275737978
2047	1.78147947746773
2048	1.80452277275343
2049	1.82725687734577
2050	1.84969037987512
2051	1.87179751445037
2052	1.89356110381078
2053	1.91498973658671
2054	1.93606623551742
2055	1.95678201197255
2056	1.97712847732172
2057	1.99708845430419
2058	2.01666194291996
2059	2.03583176590829
2060	2.05459792326918
2061	2.07293464911151
2062	2.09084194343528
2063	2.10829404034939
2064	2.12528235122345
2065	2.14178111016636
2066	2.15778172854775
2067	2.17327561773724
2068	2.18826277773483
2069	2.20272603127979
2070	2.21665678974174
2071	2.23005505312068
2072	2.24292082141661
2073	2.25524550599916
2074	2.26702051823796
2075	2.27825444676337
2076	2.28893870294504
2077	2.29907328678296
2078	2.30867537553786
2079	2.31774496920976
2080	2.32627347916828
2081	2.33428667130453
2082	2.34177595698814
2083	2.34874992484948
2084	2.35523434077968
2085	2.36122920477871
2086	2.3667345168466
2087	2.37177604287444
2088	2.37636237149262
2089	2.3805020913315
2090	2.38421237965182
2091	2.38750182508395
2092	2.39038760488865
2093	2.39287830769627
2094	2.39498252213719
2095	2.39672601410253
2096	2.39810878359228
2097	2.39914800786719
2098	2.39986086418799
2099	2.40026452981543
2100	2.40036759337988
