1950	0.180911926961242
1951	0.184093272467702
1952	0.18855420624989
1953	0.193929005763435
1954	0.199925974231983
1955	0.206324796869768
1956	0.212982709695613
1957	0.219829211978074
1958	0.226857253644007
1959	0.234109135132277
1960	0.241628038140896
1961	0.24941043763329
1962	0.25736115762201
1963	0.265278389763294
1964	0.272900400091651
1965	0.280064155665615
1966	0.286618079912579
1967	0.292663517633995
1968	0.298604085517387
1969	0.30500819571003
1970	0.312258314680015
1971	0.320623226465975
1972	0.329932848053299
1973	0.339614360998995
1974	0.34884643178173
1975	0.357097661138234
1976	0.364074589773869
1977	0.370120908754428
1978	0.376101133299258
1979	0.383232282284929
1980	0.392360364488782
1981	0.403824664680896
1982	0.417283254313763
1983	0.432068138956942
1984	0.447179970742196
1985	0.461893473394786
1986	0.475975994500943
1987	0.489646967587289
1988	0.503164601582741
1989	0.516960713467402
1990	0.531332287572484
1991	0.546382431217724
1992	0.561951636498229
1993	0.577772000634507
1994	0.593462819676754
1995	0.608778222324057
1996	0.623605407406102
1997	0.6381082891235
1998	0.652650827502335
1999	0.667740627809014
2000	0.683748700142764
2001	0.700760526640464
2002	0.718663306131801
2003	0.737383012848758
2004	0.756772476514444
2005	0.776695101961683
2006	0.797171158150766
2007	0.818160107161112
2008	0.839389639917514
2009	0.860506371503604
2010	0.881259143063609
2011	0.901519290762642
2012	0.921338808890142
2013	0.940885136683293
2014	0.960413839293583
2015	0.980101168549624
2016	1
2017	1.02003102032184
2018	1.04015016655798
2019	1.06030456315984
2020	1.08042370939598
2021	1.1005076052664
2022	1.12059150113682
2023	1.14065777182438
2024	1.16070641732908
2025	1.18075506283378
2026	1.20079489574704
2027	1.22080829088602
2028	1.24082168602499
2029	1.26082626857254
2030	1.28083966371151
2031	1.30086187144192
2032	1.32086645398946
2033	1.34085341135414
2034	1.36079630576167
2035	1.38070394980348
2036	1.40054109311384
2037	1.42030773569276
2038	1.43996862717451
2039	1.45947970460194
2040	1.47880571760932
2041	1.49793785360523
2042	1.51685848740681
2043	1.53554999383119
2044	1.55399474769551
2045	1.57217512381691
2046	1.59008230960396
2047	1.60770749246523
2048	1.6250418598093
2049	1.64206778645328
2050	1.65877645980577
2051	1.67516787986675
2052	1.6912332340448
2053	1.70698133493135
2054	1.72241218252639
2055	1.73752577682993
2056	1.75232211784197
2057	1.76680120556251
2058	1.78096303999154
2059	1.79482524631193
2060	1.80838782452368
2061	1.82164196203536
2062	1.83459647143839
2063	1.84724254014135
2064	1.85954491777852
2065	1.8715036043499
2066	1.88311859985547
2067	1.89438109170383
2068	1.90529989248638
2069	1.91587500220315
2070	1.92612404603698
2071	1.93602939880501
2072	1.94559987309868
2073	1.95482665632656
2074	1.96370093589721
2075	1.97220508662777
2076	1.98034792110968
2077	1.98812943934293
2078	1.99555845391896
2079	2.00262615224633
2080	2.00934134691647
2081	2.01572166311225
2082	2.02174066305938
2083	2.02743359712357
2084	2.03277402753054
2085	2.03778839205457
2086	2.04247669069567
2087	2.04683892345383
2088	2.05088390292049
2089	2.05462044168708
2090	2.05805735234503
2091	2.0612122600772
2092	2.06407635229216
2093	2.06666725417276
2094	2.06899377831045
2095	2.07106473729665
2096	2.07288894372279
2097	2.07448402277174
2098	2.07584997444348
2099	2.07699561132947
2100	2.07795618379541
