1950	0.124389604216013
1951	0.128017965593266
1952	0.131559449557827
1953	0.135073067182467
1954	0.13861782953996
1955	0.142249469310144
1956	0.146027817164026
1957	0.150009425379679
1958	0.154250026636943
1959	0.158798796829794
1960	0.163696715869881
1961	0.168964273713026
1962	0.174595733171599
1963	0.180558310316283
1964	0.186798731261935
1965	0.193266180918114
1966	0.199978690445943
1967	0.206921507077231
1968	0.213969232282335
1969	0.220959585611133
1970	0.227790117284507
1971	0.234405914220849
1972	0.240870085484096
1973	0.247335895943808
1974	0.254022178328184
1975	0.261094491480276
1976	0.268630697232217
1977	0.27661276442288
1978	0.284993156354755
1979	0.293683356418684
1980	0.302636647515388
1981	0.311822704510249
1982	0.321316110842465
1983	0.331293080132119
1984	0.341988837072067
1985	0.353559924924802
1986	0.366081746727754
1987	0.379476440648794
1988	0.393565334273139
1989	0.408087795362713
1990	0.422851218332773
1991	0.437832654432797
1992	0.453081279556761
1993	0.468563490177115
1994	0.48425469834687
1995	0.500160641253657
1996	0.516244436976994
1997	0.532565916187885
1998	0.549348009605691
1999	0.566888231388973
2000	0.585404594667694
2001	0.604995451229807
2002	0.625623099556597
2003	0.64720557982477
2004	0.669597823147093
2005	0.692697379744449
2006	0.716487038053946
2007	0.741020891558958
2008	0.766342378965831
2009	0.7925195269279
2010	0.81959823294621
2011	0.847595708583652
2012	0.876478350312677
2013	0.906213374203965
2014	0.936735212398882
2015	0.96800288498578
2016	1
2017	1.0327429494062
2018	1.06623173320438
2019	1.10049093934153
2020	1.13552056781766
2021	1.17131242265042
2022	1.20787469982215
2023	1.24521559531518
2024	1.28334330511183
2025	1.32227422117678
2026	1.36200014752768
2027	1.40250469219988
2028	1.44378785519338
2029	1.4858250485612
2030	1.52859168435633
2031	1.57207137061412
2032	1.61625591135226
2033	1.66114530657072
2034	1.7067067723402
2035	1.75293211267837
2036	1.79980493562056
2037	1.84730065321979
2038	1.8954028735114
2039	1.94407881256608
2040	1.99331207841916
2041	2.04308627910598
2042	2.0933604347149
2043	2.14410995729893
2044	2.19529386694642
2045	2.24687118374573
2046	2.29881731974986
2047	2.35110768701183
2048	2.40371769758464
2049	2.45663095950365
2050	2.50983108080419
2051	2.56327708157461
2052	2.61694437386793
2053	2.67082476170181
2054	2.72489365712927
2055	2.779118276221
2056	2.83349861897698
2057	2.88798550950324
2058	2.94254616387047
2059	2.99715599413168
2060	3.05176582439288
2061	3.10635926268943
2062	3.16089532910967
2063	3.21535763168895
2064	3.2697297784626
2065	3.32397898550131
2066	3.37808066485809
2067	3.43200203260362
2068	3.48571030480858
2069	3.539156305579
2070	3.59230725098557
2071	3.64512216111662
2072	3.69758464400751
2073	3.74965371974658
2074	3.80132119235151
2075	3.85253788592832
2076	3.90329560449468
2077	3.95355336813894
2078	4.00330298087877
2079	4.05253624673185
2080	4.10122038176886
2081	4.14934719000746
2082	4.19689208350067
2083	4.2438304743015
2084	4.29015416642762
2085	4.33583857193204
2086	4.38085910286777
2087	4.42521575923482
2088	4.46887575710387
2089	4.51181450852792
2090	4.55402381752465
2091	4.59547909614707
2092	4.63618034439518
2093	4.67611117030432
2094	4.71527157387449
2095	4.75366155510569
2096	4.79126472203326
2097	4.82808927063953
2098	4.86412700494218
2099	4.89936153297653
2100	4.93380105072493
