1950	0.120736094777647
1951	0.123606428851431
1952	0.126626595234984
1953	0.129812274053748
1954	0.133184372141644
1955	0.136773378631474
1956	0.140616751600679
1957	0.144759789189425
1958	0.149253887364432
1959	0.154153055446666
1960	0.159506947166688
1961	0.165353020601943
1962	0.171706955877869
1963	0.178563526285988
1964	0.185900082756218
1965	0.193707042989677
1966	0.201983535868287
1967	0.210760050524849
1968	0.220086240689925
1969	0.230027440219522
1970	0.24062981837188
1971	0.251907313036282
1972	0.263844244087286
1973	0.27641186462825
1974	0.289564876519012
1975	0.303265821682129
1976	0.317485953220959
1977	0.332213946600462
1978	0.347448059584477
1979	0.363190034409164
1980	0.379429417657563
1981	0.396167080447755
1982	0.413356853521495
1983	0.430874166993336
1984	0.448561348490788
1985	0.466303410427283
1986	0.484003658695936
1987	0.501681257894508
1988	0.519476458033887
1989	0.537597456335206
1990	0.556174920510475
1991	0.575191428198092
1992	0.594513698331809
1993	0.613994511956096
1994	0.6334352541487
1995	0.65264950564049
1996	0.671698244697069
1997	0.690508297399712
1998	0.708609259985191
1999	0.725400060978266
2000	0.740506990722592
2001	0.753766279019121
2002	0.76546365259811
2003	0.776241996602639
2004	0.787008144954048
2005	0.798469445533342
2006	0.810791410775731
2007	0.823949649374973
2008	0.838225532470926
2009	0.853892591140729
2010	0.871118080055752
2011	0.890091031839366
2012	0.910745241517488
2013	0.932610305326887
2014	0.955041595888323
2015	0.977559998257764
2016	1
2017	1.02246613528464
2018	1.04503680473888
2019	1.06789494315955
2020	1.09115379589703
2021	1.11479594058975
2022	1.13876911015288
2023	1.16305588222484
2024	1.18764754562481
2025	1.2125441003528
2026	1.23773683522802
2027	1.26323446143125
2028	1.2890544013241
2029	1.31519665490657
2030	1.34166993335947
2031	1.36848294786358
2032	1.39563569841892
2033	1.42314560738708
2034	1.45102138594887
2035	1.47928916764667
2036	1.50793153011891
2037	1.53696589572717
2038	1.56636613092905
2039	1.59613223572455
2040	1.62624678775208
2041	1.65670978701163
2042	1.6875125223224
2043	1.71862014896119
2044	1.750032666928
2045	1.78170652031883
2046	1.81363299795287
2047	1.84580338864933
2048	1.8782002700466
2049	1.91079750860229
2050	1.94358639313559
2051	1.9765495012849
2052	2.00967812186942
2053	2.04293741016595
2054	2.07630994381288
2055	2.10977830044863
2056	2.14330763534997
2057	2.17690665969772
2058	2.21057537349188
2059	2.24430506555164
2060	2.2781044470578
2061	2.31196480682957
2062	2.34586872250534
2063	2.37979877172351
2064	2.41374624330328
2065	2.44768500370225
2066	2.48161505292042
2067	2.51551896859619
2068	2.54936190600636
2069	2.58313515397012
2070	2.61681257894508
2071	2.65037675856962
2072	2.68381027048216
2073	2.71707826995949
2074	2.75016333464001
2075	2.78303933098131
2076	2.8156714142602
2077	2.84805958447668
2078	2.88018641926913
2079	2.91206934099917
2080	2.9436822161244
2081	2.9750337558256
2082	3.00609782656039
2083	3.03684829478636
2084	3.06726773814191
2085	3.09734744544623
2086	3.12707870551853
2087	3.15643538481641
2088	3.18539134979746
2089	3.21392046691929
2090	3.24199660263949
2091	3.26960233459645
2092	3.29674637397099
2093	3.3234112984015
2094	3.34961453024958
2095	3.37534735833442
2096	3.40062720501764
2097	3.42543664793763
2098	3.44978439827519
2099	3.47365303366871
2100	3.49704255411821
