DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
33,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24582801,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
34,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262619085,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
35,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22869297,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
36,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247473864,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
37,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284960289,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
38,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245456402,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
39,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270144916,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
40,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284057313,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
41,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230401599,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
42,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26641203,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
43,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272533907,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
44,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253843461,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
45,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254231375,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
46,0.579,0,0.421,0.2858755,0.2230604,-0.01525659,-0.04158194,-0.1303403,0.05474809,-0.119137,0.0501,0.0106,0.0139,0,0.0278,0.0423,0,0.083,0.1321,0.2936,0.3345,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.35,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241616344,3,0,6,0.2330962,0.09010376,0.3888889,0.2476855,0.92,0.813,0.86,0.8,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,7.2576
