DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
11,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284269066,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,19.89883462
12,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25072209,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.5505463
13,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270830764,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.95815348
14,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262176206,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.35233442
15,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24107872,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.8755104
16,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251216342,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.58514394
17,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263866206,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.47063442
18,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2373232,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.612624
19,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26804068,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.7628476
20,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260054277,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.20379939
21,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268910519,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.82373633
22,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238499151,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.69494057
23,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269317173,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.85220211
24,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253543071,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.74801497
25,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235030238,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.45211666
26,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242044429,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.94311003
27,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257169885,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.00189195
28,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238638992,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.70472944
29,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256251554,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.93760878
30,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252697724,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.68884068
31,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254376923,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.80638461
32,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229217148,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.04520036
33,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228136843,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,15.96957901
34,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243918934,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.07432538
35,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215554913,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,15.08884391
36,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216403438,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,15.14824066
37,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24549083,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.1843581
38,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261902375,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,18.33316625
39,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246617926,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.26325482
40,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235521259,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.48648813
41,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253798218,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.76587526
42,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23743119,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.6201833
43,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239769206,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.78384442
44,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231656839,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.21597873
45,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251209012,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.58463084
46,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236103138,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,16.52721966
47,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256306016,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.94142112
48,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24764927,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.3354489
49,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247939667,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.35577669
50,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295659407,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,20.69615849
51,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223943438,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,15.67604066
52,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273136084,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,19.11952588
53,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249746648,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.48226536
54,0.89,0,0.11,0.2861649,-0.102817646,-0.077885213,0.164053577,-0.184348668,-0.1295868,0.021798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252721582,3,0,1,0.3453279,0.1794239,0.6862854,0.2630815,0.92,0.813,0.9,0.85,0.71,0.422,0.86,0.8,0.94,0.813,0.87,0.78,0,17.69051074
